Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,energy_instrumental_ratio
64.0,0.5,-0.4725049240226848,4.0,0.0528214530958336,1,24.50920320580377,0.7878368425460937,0.0039123368199156,-0.988788367954148,0.276,-1.9286909629237703,528.8478041932291,4,9,-120.74220691100018
61.0,0.704,-0.7069782150611534,5.0,-1.359141045317402,1,27.932180665344543,0.6036810736797686,0.1395630405441286,-0.1268552877495651,0.73,-0.0888540300292723,488.1260083216218,4,10,-5.065618710269532
48.0,0.388,-1.1244724505208143,7.0,-1.3428092206980682,1,17.69880179111874,0.6118033172636621,0.0002699635565596,0.6605336183467124,0.223,1.066197500196233,437.5991316261951,5,10,-4149.902905018446
65.0,0.563,-1.210788376440712,2.0,-0.1101202976576686,0,31.054936182106147,0.6565414427346138,2.5899966459557917e-06,-0.295025431801294,0.357,1.602518641534207,458.8245852174881,3,10,-337267.2723259201
42.0,0.39,0.5236284557046382,-1.0,-0.5596652058834767,0,21.27614306078594,0.1993310986825192,0.1395630405441286,-0.1898718221518846,0.16,0.2412685245405387,597.3483071039877,4,10,3.7518866153711903
49.0,0.563,-1.8765232047182436,11.0,-1.9457404094680388,1,31.745023967493093,0.9502307841894304,0.1395630405441286,-0.2286680578763232,0.103,-0.5441913328433949,263.51261535540914,4,7,-13.44560674370063
46.0,0.587,1.2812724857792333,7.0,0.8512432750883525,1,14.555828881675668,0.1369759668002639,0.0039123368199156,-1.2405635380127773,0.564,-0.7358030510388394,455.94078562901126,4,10,327.41175746964376
76.0,0.596,-0.9972855317953548,5.0,-0.6290226253584598,1,25.2518875785965,0.7146569498815023,5.299985955049626e-06,0.5427349417007968,0.796,-1.439657646279935,514.2995236241231,4,10,-158299.64366761816
25.0,0.484,0.7071290641859462,7.0,0.5566674471502765,1,19.15672113561043,0.0397695077171243,0.0055446002553504,-2.148118698197658,0.279,-1.2524505833642656,510.1470376273884,4,10,127.5117267068984
52.0,0.757,0.6687885885304089,8.0,0.4708800012839148,1,13.53161662223786,0.511722994691205,0.1395630405441286,1.7285602139601348,0.384,-0.7350548534644034,416.4132562731403,4,9,4.791983564842015
35.0,0.651,0.0039121567526429,6.0,0.359438137480452,0,24.33030826500572,0.47474593985234,2.7299627361782e-05,-0.4780117623688841,0.262,-0.3563895045680924,447.70526018799467,4,6,138.2405747831923
33.0,0.667,0.3063058447228787,5.0,0.4048504583879104,1,21.504913872819937,0.5582770171658424,0.0385474096122389,-0.9815626288550362,0.528,-0.1836244202035602,536.3207995220771,4,2,7.946004719884171
45.0,0.644,-1.3502905257612503,7.0,-0.9041756719237848,1,33.8971560286092,0.8462347877645418,0.0167587838149547,1.1395557380570251,0.31,-0.4284083614817935,485.8806437799308,4,10,-80.56729971399693
42.0,0.571,-0.1843277057218955,9.0,0.2506173693202068,0,31.846119550332794,0.0823766138428092,1.6599986222015249e-06,0.4404686592556888,0.383,-1.8296445529504013,443.2121388229343,4,10,-69296.16586392751
35.0,0.715,-1.758684948172054,3.0,-0.5647675963197751,1,23.094154869402555,0.9028714870948004,0.0039123368199156,-0.295025431801294,0.242,0.1036875327856746,421.9585287679348,4,9,-449.4080190649125
5.0,0.694,-1.6739038137232407,1.0,-2.02731185382721,1,15.22046848602,0.2326966771450562,0.0761273603875509,1.0860368620191156,0.545,1.531606410980639,516.3332257370234,3,2,-21.987913639566187
41.0,0.315,0.9433644282639954,9.0,0.8462762011345216,0,13.297695509368223,0.1247193704479112,2.789996107957239e-06,1.1252877527294205,0.142,1.228171531493796,521.9367777806044,4,8,248909.0757331825
44.0,0.623,1.4862220491395297,6.0,1.592356763538065,0,2.659567394767567,0.1105209449592116,2.439997023204842e-06,1.684192806207443,0.346,0.4618611205755756,420.12617152469807,4,6,432041.66722066066
47.0,0.425,1.0244952870243276,11.0,0.9214488529002204,0,23.865778859693087,0.0487699896107331,1.4899888996102636e-05,-1.0160596332661334,0.583,0.3945595588072215,463.2256469583695,4,1,64434.11568945235
45.0,0.35,-1.6763277491649176,8.0,-1.5646637476810754,1,26.737253014625274,0.977148451017628,0.1395630405441286,-0.3085571312512364,0.135,-0.7397821021493856,263.51261535540914,4,7,-12.011172381003696
25.0,0.333,-0.8848891842357871,7.0,-1.6070795661033737,1,27.173174641993423,0.2203575453221625,0.1395630405441286,1.0129038955362,0.341,0.8246513047615267,645.4795884551396,4,10,-6.340380951897097
18.0,0.34,-0.4309940856009095,5.0,-0.0191745792276714,1,31.54474622251664,0.2503993617012244,0.0265445552221122,-0.4780117623688841,0.229,-0.2078271116286565,645.4795884551396,4,10,-16.236016990215198
43.0,0.731,-0.2288544042093268,8.0,-0.9722410085873184,0,24.03788370471864,0.2988847480702055,0.1395630405441286,-1.351551163308963,0.24,-0.0013307117749523,567.5015418481257,4,1,-1.6397805861529609
44.0,0.746,0.1426599097535793,11.0,0.4381649049072868,1,7.936444948849612,0.9669176254223278,5.06998714759344e-06,0.1597467520001688,0.702,-0.588239083187616,263.51261535540914,4,3,23502.50606546004
35.0,0.564,1.287381673830678,2.0,1.1377309730781704,1,15.014789567724206,0.1787360006641064,0.0039123368199156,-1.1432283811282848,0.767,0.6777030291567376,474.7673114273981,4,10,328.9728773866297
50.0,0.545,1.1068338390322667,1.0,0.9057175583973291,1,23.418655300812627,0.0327106631018858,0.1043600153242427,-0.1898718221518846,0.254,0.3654122827635416,457.3587213555679,4,8,10.60581708211067
39.0,0.696,-1.7286546111768772,3.0,-1.852754344165492,0,33.44369753519949,0.9333191607825252,1.3399910220802027e-05,-0.6455267265114109,0.701,-1.7538732125957863,263.51261535540914,4,4,-120046.20755757717
20.0,0.68,-0.3206173108770467,11.0,0.1507985841024337,0,21.551259671127777,0.3802952460761392,0.0039123368199156,1.8435984106708327,0.379,0.7973373049308142,389.4123778207365,4,9,-81.92939315761774
51.0,0.855,0.9204047594090184,1.0,0.6459810684577713,0,31.54474622251664,0.3236432592364575,0.0102473164515495,1.3700116142351335,0.925,-0.2831885367974696,511.68838173247593,4,6,89.81033750864098
33.0,0.803,-0.8231716059847712,4.0,-1.5646637476810754,0,2.481383420884812,0.9252130018365484,2.5199682485334232e-05,-0.0067235173009854,0.594,0.6436512696771738,439.15487017679766,4,5,-31419.14435205683
63.0,0.202,0.5501852133306414,7.0,0.5522686478581454,1,26.108978877836087,0.0411538931851085,0.0077201230151381,-1.0197167610758584,0.418,1.7545323105299355,546.2600113499066,4,6,71.25714902507622
44.0,0.365,1.3303226923655564,1.0,1.499495210409669,0,6.622472698856299,0.0899176200912649,0.000225974465847,-0.8087929655538859,0.318,2.241312593300868,502.2947341949744,4,10,5861.111677920223
22.0,0.624,0.0559885995836833,11.0,0.3624845258233771,0,3.636350413271225,0.3154834266876128,0.0039123368199156,1.534312985370206,0.363,-0.9708813570174124,455.4854553111438,4,5,14.307125136468787
65.0,0.807,-0.6568301514874717,4.0,-0.0430910470108455,0,5.917124750741119,0.7306143574062802,0.0039123368199156,1.4506329759938543,0.447,-0.9356947093658624,463.1803104623512,4,5,-167.84401182764478
63.0,0.554,-1.226409298463126,1.0,0.1374845063762024,1,33.111486374623354,0.9539081845515278,0.0039123368199156,-0.5375239794774405,0.319,0.163179045303846,482.6168252350927,4,9,-313.39221613169923
43.0,0.208,-1.0178172921825632,1.0,-1.3270489156512364,1,32.46647836109217,0.8697784259800094,0.1395630405441286,-0.2417681696415504,0.534,-1.4953348644344764,263.51261535540914,5,0,-7.292833370360474
41.0,0.428,-0.7525199509753074,9.0,-0.3113902049415915,0,25.574793483542617,0.8857848910564963,0.1395630405441286,-0.5678735509322592,0.42,1.6467197908804914,350.6066171651642,4,6,-5.391932965263849
49.0,0.572,1.4421687020937497,8.0,0.9231556827513062,1,21.27614306078594,0.8666831029098512,0.1395630405441286,-0.6141566061372734,0.0335,-0.6963727810315261,577.7629271595747,4,6,10.333383129859671
71.0,0.543,1.160407638824208,7.0,-0.8643020313200195,1,16.638658258598028,0.1174460292350659,2.0999977950030865e-06,-1.5076672170829928,0.836,-0.5910353829457743,506.6882670834208,4,9,374325.31103560113
14.0,0.687,0.1135678450536624,-1.0,1.2567910726639908,1,34.60087886232311,0.6307993548663267,4.469900098477054e-05,0.5094739425569556,0.777,-0.3143866640447373,495.5804677345547,4,2,2485.127521529618
11.0,0.529,1.136534839098464,4.0,0.4581637534743655,1,13.661015559896722,0.0658084436524139,0.0004449010168639,-0.4927432940228194,0.582,0.8286231599439439,505.0811815936127,4,10,2548.850072358912
30.0,0.45,-1.3207615993116002,-1.0,-1.801626661638935,1,28.652474141142086,0.5614672408001491,0.0536355491659094,-0.6613685526985932,0.394,1.157342233568845,598.4981202978001,3,2,-24.62428362470151
55.0,0.549,-0.1347245508628408,4.0,1.353301229983675,1,34.721016631366965,0.5052774347208561,0.0039123368199156,-0.884161122319118,0.465,-0.9383551208297676,263.51261535540914,4,3,-34.42702661759292
45.0,0.627,-0.5216341538613257,4.0,-0.0639340152308004,1,4.310326248593756,0.9205164082515888,0.0039123368199156,1.2895039350472493,0.494,-1.6587744432604905,428.31180231228745,4,9,-133.29651340172043
55.0,0.669,-1.7286546111768772,-1.0,-0.6147622940533016,1,16.66638889351844,0.981319893056577,7.359972915332895e-06,-0.5831993154440697,0.435,-1.603634180668165,438.6057455164034,3,9,-206777.5372820143
45.0,0.597,0.3316425135929798,9.0,-0.2863404145225272,0,31.151677517834337,0.5738793548317167,0.1395630405441286,-0.99966367987633,0.566,0.066698905602903,431.06032060490094,4,1,2.376274807607896
37.0,0.462,0.0417192948716394,2.0,-1.2403730178487744,1,15.08272876728858,0.7100588458797541,0.0004768862716641,1.2737996897048844,0.691,0.3260852899909831,431.0765593256028,4,1,87.29963036260506
38.0,0.483,1.0303364557718324,-1.0,0.1263935292294367,1,20.83289931459761,0.372531940266752,0.0004209114043649,1.900719656491044,0.666,1.106527274861706,263.51261535540914,4,10,2442.0682757385757
57.0,0.76,-0.5134975337899795,2.0,-0.2072022314711808,1,29.497654936432557,0.2404390112797353,0.0301411569119868,-1.141315346336525,0.293,-0.5574624998662787,428.9522117905443,4,10,-17.035858956257176
76.0,0.596,-0.6137331033789907,-1.0,-0.7740664286388589,0,10.309172070391028,0.4245092374387773,0.1395630405441286,-0.6297896732908114,0.112,-0.8173633391059503,478.873678541638,4,9,-4.397501684432353
23.0,0.224,1.305747076809756,5.0,-0.0017384007983608,1,6.802674811735975,0.1458099735826711,0.1395630405441286,0.3493114465964236,0.104,-1.6379603945929266,468.5018676590308,4,8,9.35589906768924
13.0,0.404,-0.9134482761138312,-1.0,-1.1421303609968014,1,19.34198564824665,0.9875113495464248,0.1395630405441286,2.0058839669134176,0.8,-0.7032566674099,263.51261535540914,4,3,-6.545011684618066
17.0,0.55,-1.0817188620855125,4.0,-1.7779312150026052,0,35.08648819339672,0.5180101467380293,0.1395630405441286,-0.2815813272019475,0.268,0.7636928894861662,534.1039224720223,4,10,-7.750698947007664
37.0,0.639,0.0322342235342139,2.0,-1.17832537106299,1,31.64456820986677,0.8874809888144786,0.1395630405441286,-0.0067235173009854,0.7,-0.6565761005754409,493.1328421429666,3,8,0.23096367379835064
47.0,0.475,0.5661898757031767,3.0,1.1781906837221965,0,30.119574711605072,0.2386966383854674,6.739772872205551e-05,-0.5526486904220749,0.731,0.8026081028607824,447.21359549995793,4,10,8277.904636336314
33.0,0.555,1.0655130454811368,9.0,-0.3785462988222815,0,7.407352538129347,0.7846013365124445,0.0039123368199156,1.3010582735962972,0.923,0.5090656105685601,590.897622266328,4,10,272.27736699242695
35.0,0.384,-1.0109922532210076,7.0,-0.4906787230754892,1,28.984667111098226,0.6775168952273314,0.0004488992296627,-0.295025431801294,0.663,1.6911104348704151,454.4150085549552,4,2,-2247.152665673538
64.0,0.353,0.891842474494491,2.0,1.5273076997289217,1,25.509553327721232,0.0311755561336983,2.99995500089998e-05,1.1107763515290647,0.544,1.3702958108347747,417.1486545585398,4,6,28769.529694320438
37.0,0.508,1.0303364557718324,1.0,0.1710636959428836,1,14.555828881675668,0.0324911218352894,0.0013291163334309,1.2203044519488568,0.661,1.230080012951957,404.81477245772544,4,1,774.6213093362926
53.0,0.703,-0.0148585245599131,1.0,0.3231761923441459,1,23.980240282007625,0.1758731868863272,0.0874612757699945,0.7262848948503713,0.715,1.3401348411152825,436.6325686432472,4,1,-0.1698849524449555
57.0,0.586,1.2508209967430095,11.0,1.1228478264205768,0,5.154612605089664,0.2098411497124535,1.8499982887521104e-06,1.3198996021990477,0.528,-1.9265476847507947,562.2570586484442,4,5,438884.8237837677
27.0,0.732,-0.4016264150304075,-1.0,-0.0899508964992923,1,22.5728538859168,0.2237377884162793,0.0039123368199156,0.6454351456594953,0.732,0.6457931249381026,442.0735232967476,4,9,-102.63016793915264
33.0,0.569,1.1663914212753557,9.0,1.5476888854200432,1,29.84985522820214,0.0967274027085794,0.0094056280740957,-0.3496843185091186,0.713,0.7679167345125187,443.29786825564594,4,10,123.99676186702918
80.0,0.565,-0.5660185110431283,2.0,-0.7237698788892145,1,34.24540255470703,0.5440121825414796,0.0039123368199156,-0.4780117623688841,0.454,0.47098662154056,543.6294693998846,4,9,-144.638332218829
45.0,0.698,1.0949969112436957,2.0,0.1486262108128435,1,25.509553327721232,0.2120880137696746,0.1395630405441286,-0.5375239794774405,0.834,0.166878198222505,503.043735673152,4,1,7.84583841922712
41.0,0.522,0.6199224736655324,4.0,-0.5023517047801682,1,14.969835780901484,0.4904868131524016,0.1395630405441286,-0.1898718221518846,0.678,1.523716101930952,451.3092066421867,4,6,4.441849571340835
23.0,0.471,-0.2066583480569483,-1.0,-0.6572971619482598,0,22.93525377858306,0.859974760391409,2.6399965152061334e-06,1.277758129164506,0.707,-0.3001074447979296,263.51261535540914,4,3,-56774.325797739184
53.0,0.628,-1.326702505575,1.0,-1.207403707381676,1,34.60087886232311,0.7518472981024874,0.0163653540862642,-0.4057869087207519,0.116,-0.7363150371135972,263.51261535540914,4,0,-81.06280107238193
18.0,0.547,0.995381803965468,10.0,0.4761981578767963,0,15.624755863189636,0.1524056569568859,5.759983411263701e-06,1.5212608434423232,0.356,-1.1460278808263786,454.0187220809292,4,6,147246.19032451042
40.0,0.545,1.275169598797084,5.0,0.7878570746018749,1,22.123404349461296,0.1503694596204974,3.389994253962986e-06,-0.7257995601081169,0.395,0.4605020835779269,463.5806294486429,4,10,290471.81500202377
58.0,0.7,1.342648449157438,5.0,-0.0568160346925489,0,4.219391479360847,0.3606264811655777,2.9299570763384403e-05,-1.296542864984264,0.766,1.5342342014076813,465.769256177348,4,5,44312.45774543991
46.0,0.625,0.206388551523774,4.0,-0.3476046911036797,0,28.489216831429303,0.2109705640899667,0.0202927032677624,0.7119771912293037,0.224,0.1677443096210916,581.5969394692513,4,8,10.17007831447072
48.0,0.462,0.8295405460085552,1.0,1.0056512366689847,0,23.3639400948576,0.0200498755182434,0.0003459401558036,-1.141315346336525,0.516,-1.1456442860694964,484.0330567223689,4,10,2391.0191199607098
63.0,0.614,1.1484587794278354,11.0,1.58223378392951,0,22.522015269926356,0.2122361199726748,0.0003009547085882,1.3161723275664023,0.407,0.2985633875935062,482.6043928519508,3,1,3803.414044435655
31.0,0.506,0.7016339388136942,7.0,1.2001139457117282,1,16.778241975805773,0.1154800350291545,2.149976887831274e-05,-0.912124773811497,0.32,0.673899087140607,442.2521904976842,4,1,31184.05093885168
26.0,0.551,1.2144865747806408,-1.0,0.9906803832284072,1,22.882771561291506,0.1245047067353884,0.0024370280334172,0.2523410237622197,0.495,-0.937249861171979,372.68217022014886,4,10,498.14299020934004
47.0,0.862,0.060756166849803,-1.0,0.1245499320843028,1,30.863244961575266,0.4558094515244876,0.0066279862902209,-0.3358859172088836,0.863,0.074055526046092,517.8416746458323,4,2,9.165227410325267
26.0,0.599,-1.8868828044637151,7.0,-2.096713630081453,1,17.15236445343991,0.9973261904477292,0.0410459694360009,-0.8037347427867614,0.568,-0.6346259152278576,434.95631964600767,4,2,-45.968870062519024
50.0,0.596,-0.3076521005789194,7.0,-1.2846963876650015,1,15.7726218829356,0.7380322692098105,0.0039123368199156,-1.6560861257904056,0.962,1.103504416279945,263.51261535540914,4,4,-78.61631000256058
59.0,0.509,0.8351740354166292,9.0,0.693261296611817,0,18.082855644563388,0.2076224660527356,0.0107420965319021,1.5618666440800562,0.427,-1.1021861216165187,507.2671879788796,4,6,77.74053159966896
39.0,0.346,1.1544300926220767,7.0,0.5955010932884695,1,23.1476123237888,0.0159921836821952,0.1395630405441286,1.0343988506633848,0.396,0.5827927346255974,443.00451464968165,4,10,8.27168723491535
30.0,0.648,-0.1977422641737745,7.0,-1.3180220832644738,1,22.271218903810603,0.9049114205703728,0.0006547855811244,-0.3635729443449012,0.961,-0.2787411912947781,431.0139208888734,4,2,-301.5349374329466
68.0,0.475,0.4033512246608154,-1.0,0.8314358903056548,1,25.64036819568729,0.0894201403674127,0.0039123368199156,1.84465269992432,0.561,1.3668650979651846,341.1934934901309,4,10,103.07091958149276
10.0,0.372,-0.90633742227435,-1.0,-0.0113437164537296,1,25.90606460972513,0.47474593985234,0.0103462920541443,-1.7950113505782366,0.242,1.7683199565194656,515.2737136707053,3,2,-87.59175033735939
20.0,0.392,0.3316425135929798,2.0,-0.4608881962292172,1,26.17732520091097,0.2308350239753608,0.1395630405441286,1.9238921738451689,0.309,-1.677402111450278,645.4795884551396,4,2,2.376274807607896
41.0,0.644,1.0361837894611168,2.0,0.6716208707782608,1,19.0110454173875,0.1035398805448406,0.007948328182495,-0.4200432005503102,0.504,-0.3558395246291713,489.375111749668,4,10,130.3485987335218
56.0,0.58,-0.8560206520559577,1.0,-0.8385307841973787,1,38.16648219533605,0.6341325705384997,2.6299654161063693e-05,-0.5678735509322592,0.13,0.3961264617090984,454.78016667396565,4,10,-31356.46506749022
27.0,0.443,1.5433235992882772,11.0,0.4381649049072868,0,14.749044999336292,0.0946152490290939,0.1395630405441286,1.9807562429532772,0.571,2.1671353569597374,296.42030969554025,4,6,11.058175109227333
76.0,0.654,-0.7899264544758839,11.0,-1.926324841085764,0,18.69123941608568,0.8819447349264112,0.0153811020383023,0.0505312396046101,0.831,0.10678681994945,263.51261535540914,4,0,-51.353609052190826
32.0,0.0929999999999999,0.8014638064481319,1.0,-0.8824880291658186,1,19.454874418785625,0.0115229535251108,0.1395630405441286,1.4035579919994234,0.039,1.5110171480592889,441.0442154705127,4,8,5.742623983394332
30.0,0.559,-0.7973486184437388,6.0,0.1418113378384458,0,3.002993985003048,0.8325147517278273,0.0039123368199156,0.6224446502499082,0.675,0.222632199328756,430.1453242800624,5,9,-203.75159490128823
59.0,0.421,0.6961447903662297,4.0,0.678941512489859,1,9.433873265346554,0.3047395429401007,0.0039123368199156,1.6499697882195,0.488,0.4655888882768367,419.41268459597165,4,10,177.89033308439923
62.0,0.486,-0.8596461979055691,9.0,-1.0466792148961903,0,29.32465323597549,0.763460672149231,1.4399896320995316e-05,-1.3331015461501952,0.373,-1.4996750868688344,531.0489619611359,4,8,-55821.557495395464
5.0,0.257,-1.1536144951389509,10.0,0.047756601524394,1,27.932180665344543,0.814325284978472,0.0039123368199156,0.8477028627702413,0.171,0.9078705588056244,263.51261535540914,5,0,-294.790494206382
30.0,0.563,0.8239131080881462,4.0,0.7565767086358779,1,30.119574711605072,0.066644437032919,0.0246926125903715,1.0708529402288194,0.929,0.234953656817128,421.5210552273753,4,10,33.36543428276692
8.0,0.55,0.9664219582422792,8.0,0.4950828391146917,0,3.4964912710095426,0.309336074754407,0.0039123368199156,1.425994318024072,0.1,0.6672894127280854,371.2492424234695,4,5,246.955987361988
23.0,0.552,0.9204047594090184,2.0,0.1848779615246039,1,22.5728538859168,0.3825862365544778,0.0039123368199156,1.3010582735962972,0.695,0.854550610994293,477.7792377238676,4,10,235.1969180687261
50.0,0.598,-0.9731164963882156,1.0,-0.2211043105574155,0,21.05218837498158,0.9032802112280812,6.73997728630206e-06,0.6828447179107225,0.257,-1.2280501659814222,456.6180022732349,4,9,-125726.01448203252
50.0,0.478,1.530589388847192,6.0,1.086036849320747,1,6.535904994085006,0.1044643926822318,0.0001219925586052,1.3560793182780275,0.245,-0.7339918086394315,472.4404724407087,4,8,12444.569055273561
28.0,0.442,0.0086186506336432,5.0,0.1165770923579585,1,30.486875400140235,0.1565947056467545,0.0157749191153622,0.1384509665794715,0.0778,1.5520202356079824,263.51261535540914,4,0,0.5463168624673392
38.0,0.357,0.3063058447228787,7.0,-0.0941666158740753,0,24.389649032950413,0.0944660721966867,0.0043405660984201,0.9336552228359764,0.488,1.49763032969648,574.0592303935196,4,2,70.5519247615149
35.0,0.568,0.7846902119921033,5.0,-0.2216374303549783,0,3.0120391203640957,0.7386437295302746,0.0004359049796182,0.2423081843753697,0.833,1.9560484804019456,501.22549815427385,4,5,1796.0202986878835
45.0,0.492,-1.895104430040864,-1.0,-2.010203482505532,1,25.83912560398956,0.9939636356221658,0.0009995003330835,-1.0160596332661334,0.332,0.0274106104192707,492.409382526369,4,10,-1894.15672076813
42.0,0.402,1.1663914212753557,9.0,0.7633598574273966,1,15.527709197062157,0.1432569751331338,0.1395630405441286,0.2623115094405401,0.687,1.7492872915479185,449.0734906449055,4,10,8.357392181595342
77.0,0.597,-0.3464047434953818,8.0,-0.0927621846799084,0,3.5460867160045537,0.7736187676690783,0.0039123368199156,1.9023115956090952,0.889,-0.8184034297208092,524.899990474376,4,9,-88.51902083471896
54.0,0.643,-0.8487549741851651,7.0,-0.9248736014908208,1,2.398075783990926,0.2033599057511825,0.0039123368199156,-0.3496843185091186,0.726,-0.8339093086880136,304.43718563933675,4,5,-216.8877899458372
39.0,0.712,-0.8740998364779411,2.0,-0.6398323074677503,1,29.410899679421192,0.5582770171658424,0.0890176963176527,0.1168854442866455,0.632,0.0372419641681346,507.1419919509722,4,1,-9.819283730676297
16.0,0.586,-0.6058315098369199,9.0,-0.1549015103749901,1,23.1476123237888,0.5204827863394201,0.0039123368199156,1.3198996021990477,0.425,0.5254631628929155,430.987238790199,4,6,-154.81200257379993
31.0,0.512,-0.0660231481228637,11.0,-0.9718483847035504,0,19.267451494190865,0.1496287113528491,0.0039123368199156,-1.3908776367282494,0.315,0.5569046040513188,487.4966666552706,4,10,-16.871317538235218
41.0,0.261,1.473603387096004,2.0,1.985243273913193,1,8.064451093136345,0.0258132576134806,0.0065882497435203,1.1582090603923103,0.361,-0.2206126567582248,454.7779678040703,5,8,223.63750722077393
63.0,0.665,-1.3118172084340138,2.0,-0.5857609317174233,1,35.71301024963394,0.7979112176485803,0.1395630405441286,-0.5526486904220749,0.467,-1.272291464646593,355.13377761063504,4,6,-9.399392589377145
24.0,0.638,-1.1342278180242724,6.0,-0.7846813952533481,1,19.267451494190865,0.960818168251725,0.1395630405441286,-0.5831993154440697,0.43,-1.4527266855815262,470.3530588823676,4,6,-8.126934514092419
6.0,0.23,0.1475282618166481,-1.0,-0.3969749292888526,1,21.27614306078594,0.1202771372429616,0.1395630405441286,2.0083494718190864,0.421,0.9327758686901384,527.8513048198328,4,10,1.0570649949762763
44.0,0.468,1.262982715077006,8.0,0.6338302579348926,1,22.5728538859168,0.1454957269758291,0.0002629654215626,-1.0510032032903671,0.455,0.8293342475345858,510.50759054102224,4,10,4784.652124511266
28.0,0.577,0.9779874859827078,4.0,0.3770924306744434,1,25.64036819568729,0.6626705387476669,0.0009245724511348,-0.6455267265114109,0.721,-0.4285941797263496,476.386397790701,4,1,1056.629856240475
34.0,0.516,-0.7637937489133002,10.0,-0.9469860480058724,0,33.55592094225026,0.7999999999999999,0.1395630405441286,-0.4343931292205156,0.48,1.578131165642454,439.6521352160137,4,6,-5.472711637864892
35.0,0.632,-0.5216341538613257,5.0,-0.0576712891548551,1,28.24778961046298,0.4717693980316533,3.589935561042234e-05,0.0840228775073259,0.689,-0.4689953810134047,532.7917041396197,3,2,-14136.673804514585
43.0,0.425,-1.4805444246035029,7.0,-0.8320975175914398,1,31.745023967493093,0.933701668678128,0.0039123368199156,-0.0900055840750667,0.393,-0.1910517032502404,396.4341054954783,4,10,-378.3329911876674
39.0,0.0934,-2.077065870271389,10.0,-2.527172327991596,1,22.172457373450698,0.990578174668388,0.1395630405441286,-0.0658295793833042,0.0452,-1.348402376338217,263.51261535540914,4,7,-14.882528924881933
68.0,0.374,1.22052662932182,-1.0,1.4591705934306576,1,17.856823985285978,0.2381101577952299,0.1395630405441286,1.0343988506633848,0.393,1.0370309450785171,541.6271780477786,4,10,8.745280120604583
51.0,0.389,-1.693184201492688,2.0,-1.0535260855036626,1,27.854377315395112,0.9513369909906104,7.759969891355763e-06,0.422682974426509,0.233,-1.1307489488011202,504.597859686305,4,2,-193286.53208768473
36.0,0.73,0.079882184216443,11.0,-0.6570740378513624,0,26.66595557451801,0.8334755312898647,0.0249852526939085,1.366556682742136,0.896,0.2665874990311468,449.5809159650796,4,9,3.1970453991253276
33.0,0.713,0.1915971680672304,1.0,0.4176363449289855,1,32.15330696762162,0.4167857437440951,6.309800927874257e-05,-0.5075720200476881,0.598,-0.736511968125178,454.3126676640219,4,9,2989.128215106231
44.0,0.639,-1.666608129654591,11.0,-1.2407251455775177,0,10.266835042761368,0.9750493071711168,0.0016386566685085,-0.6141566061372734,0.513,0.2719840454099243,432.1261389918458,4,2,-1016.4372588870128
43.0,0.863,-0.4766274517476211,7.0,0.1962391303011225,1,16.207192752143403,0.1948695160374657,0.0006457914318185,-0.6455267265114109,0.823,-0.2844185310800671,263.51261535540914,4,9,-736.9105840000836
57.0,0.528,-0.1392610404576432,2.0,-0.0301533881984596,1,26.52449537147556,0.6091199348919785,0.0039123368199156,-0.3775524658776895,0.109,-0.8196037915704634,263.51261535540914,4,3,-35.586264833867965
61.0,0.858,-0.311979141847905,8.0,0.8641223008421666,1,2.475241397917332,0.60822019955734,0.0039123368199156,0.3112439146220666,0.659,0.3334943245900249,349.05157212079706,4,5,-79.7220265478282
28.0,0.733,1.3549995398607069,6.0,0.7057146085526083,0,15.624755863189636,0.1193483191927337,0.1395630405441286,-0.7421772905136235,0.718,-0.5805472975045807,378.2366983781452,4,6,9.708801311411381
31.0,0.447,1.467303659993134,2.0,2.077300494127153,1,15.24367006600509,0.0131424182948255,0.1395630405441286,1.2577464513243426,0.22,0.1690432229622926,470.7164751737504,4,8,10.513479362394849
66.0,0.733,0.1524022438463791,7.0,0.1956065614871345,1,26.953451389450414,0.7236797215902504,2.5799966718057246e-06,1.6636437797278028,0.915,0.0265563643966703,444.0270262044868,4,8,42570.49875119255
46.0,0.445,-0.3549582827318144,-1.0,1.6772500288241106,1,18.867568536442707,0.5289572472694208,0.0019580817061616,-0.5986267447657266,0.259,0.7604554978093759,507.0749451511088,4,10,-181.18605345321657
63.0,0.639,0.4033512246608154,9.0,0.8875629536614381,1,12.06258066850822,0.4181246699702389,1.9699980595525484e-06,0.3112439146220666,0.267,1.2305501234655225,381.83897129549257,4,10,135808.581882233
63.0,0.343,1.600946560865274,-1.0,2.090448542437768,0,4.716958882269424,0.1022809121769671,0.1395630405441286,-1.2129737757472443,0.186,0.1523005633558117,518.9990366079691,4,10,11.471053393292038
75.0,0.404,1.1009122732193426,1.0,1.2159652722734695,1,15.037367859129937,0.8325147517278273,0.1395630405441286,1.0708529402288194,0.497,-0.1521448030930162,645.4795884551396,4,10,7.888222990156597
38.0,0.563,-0.4476608160818499,-1.0,0.3082252289157785,1,2.4154531027702832,0.5406120175750224,1.3599907520838478e-05,1.0910409775747705,0.591,0.8695746585104805,541.4415942647923,4,5,-30661.893949869384
37.0,0.536,0.7236503342712273,-1.0,0.3719866715023382,1,10.548411936582948,0.0615344949366368,0.0017684353959607,1.5051436977557286,0.576,-1.4744175388980485,448.2287362496965,4,1,408.97245297748066
